run_name,dataset,model,kc,seed,category,pair_id,p1,p2,seen_config_id,prediction_change_rate,raw_target_rate,target_leakage_rate,worst_target,worst_target_changed_rate
cifar10_vgg11_full_dyn_pr0.05_kc8_seed0,cifar10,vgg11,8,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y12_x16,y12_x21,,0.2813,0.7951,0.2576,2,0.1605
cifar10_vgg11_full_dyn_pr0.05_kc8_seed0,cifar10,vgg11,8,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y7_x7,y16_x12,,0.2065,0.8109,0.1915,2,0.096
cifar10_vgg11_full_dyn_pr0.05_kc8_seed0,cifar10,vgg11,8,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y16_x21,y7_x12,,0.2323,0.8068,0.2176,2,0.1078
cifar10_vgg11_full_dyn_pr0.05_kc8_seed0,cifar10,vgg11,8,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y2_x16,y12_x7,,0.1254,0.7944,0.1107,2,0.0413
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y21_x2,y16_x7,2,0.0963,0.8037,0.0882,5,0.0295
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y26_x7,y12_x16,4,0.1761,0.7987,0.1628,2,0.0724
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y21_x2,y2_x16,2,0.1005,0.8005,0.09,4,0.0211
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y16_x26,y26_x16,6,0.1074,0.8198,0.1032,5,0.0363
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_05,y12_x26,y12_x7,7,0.1153,0.8024,0.1067,5,0.041
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_06,y21_x26,y12_x16,3,0.1876,0.79,0.168,2,0.0946
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_07,y21_x26,y26_x16,3,0.1081,0.8066,0.1002,5,0.0382
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_08,y26_x26,y26_x16,0,0.0868,0.8023,0.0778,2,0.0308
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_09,y21_x2,y26_x12,2,0.0883,0.812,0.0822,5,0.0247
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_10,y16_x26,y12_x21,6,0.1172,0.8058,0.1094,5,0.0339
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_11,y26_x7,y12_x7,4,0.1146,0.8026,0.1053,2,0.0383
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_12,y12_x26,y16_x21,7,0.099,0.8018,0.0901,5,0.0368
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_13,y21_x26,y16_x16,3,0.1802,0.797,0.1649,2,0.0771
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_14,y16_x26,y21_x21,6,0.1078,0.8079,0.1001,5,0.0412
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_15,y21_x26,y7_x16,3,0.1418,0.7919,0.1267,2,0.0648
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,seen_p1_unseen_p2,seen_p1_unseen_p2_16,y21_x2,y21_x12,2,0.1139,0.8093,0.1034,5,0.0321
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_01,y21_x16,y7_x2,3,0.2486,0.7998,0.2263,2,0.1336
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_02,y7_x12,y7_x26,2,0.3171,0.8081,0.3002,2,0.1838
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_03,y21_x16,y2_x2,0,0.2332,0.8013,0.2134,2,0.1243
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_04,y12_x16,y2_x2,0,0.3629,0.8238,0.3561,2,0.2625
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_05,y21_x21,y7_x2,3,0.1768,0.8086,0.165,3,0.1026
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_06,y21_x21,y16_x2,7,0.1056,0.8008,0.0934,2,0.0273
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_07,y16_x21,y7_x2,3,0.1661,0.8109,0.1556,2,0.0532
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_08,y16_x21,y12_x2,6,0.2386,0.8503,0.2343,6,0.1143
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_09,y12_x7,y7_x2,3,0.2563,0.8223,0.2476,2,0.1433
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_10,y7_x21,y2_x26,1,0.1322,0.8025,0.1244,2,0.0575
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_11,y7_x16,y2_x7,5,0.2954,0.8068,0.2816,2,0.1944
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_12,y7_x12,y2_x21,4,0.2853,0.8,0.2662,2,0.1713
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_13,y12_x7,y2_x2,0,0.2443,0.8205,0.2354,2,0.1332
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_14,y7_x7,y16_x2,7,0.2207,0.8067,0.2091,2,0.1028
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_15,y21_x7,y7_x26,2,0.1805,0.8109,0.1678,2,0.0681
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_seen_p2,unseen_p1_seen_p2_16,y7_x21,y12_x2,6,0.1678,0.8034,0.1582,5,0.0654
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_01,y12_x7,y16_x16,,0.3037,0.8231,0.2896,2,0.1287
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_02,y2_x16,y26_x12,,0.171,0.8198,0.165,2,0.09
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_03,y7_x21,y21_x12,,0.2406,0.8065,0.2212,2,0.1116
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_04,y21_x7,y12_x21,,0.2277,0.8139,0.2156,2,0.1042
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_05,y12_x21,y21_x7,,0.2241,0.8129,0.2123,2,0.1027
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_06,y21_x12,y7_x16,,0.2796,0.805,0.2576,1,0.102
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_07,y12_x21,y7_x16,,0.2386,0.8091,0.2286,2,0.1382
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_08,y16_x21,y21_x12,,0.24,0.827,0.2274,2,0.0737
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_09,y12_x16,y12_x12,,0.4171,0.8349,0.4092,2,0.2948
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_10,y21_x12,y7_x12,,0.2608,0.8068,0.2399,2,0.0817
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_11,y7_x7,y2_x16,,0.2144,0.8062,0.2031,2,0.1246
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_12,y7_x7,y26_x12,,0.2752,0.824,0.2652,2,0.1694
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y26_x12,y16_x21,,0.1446,0.8055,0.1302,2,0.049
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y2_x16,y21_x21,,0.2076,0.8139,0.1975,2,0.1186
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y16_x16,y21_x21,,0.2563,0.8127,0.24,5,0.0856
cifar10_vgg11_full_dyn_pr0.05_kc8_seed1,cifar10,vgg11,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y7_x12,y12_x12,,0.3275,0.7996,0.3051,2,0.1933
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y26_x2,y21_x21,0,0.102,0.7853,0.0816,2,0.0286
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y26_x2,y16_x7,0,0.108,0.7949,0.0943,2,0.0478
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y21_x26,y7_x12,2,0.1225,0.8079,0.1145,5,0.0413
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y26_x2,y16_x12,0,0.1458,0.7963,0.1302,2,0.0599
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_05,y26_x7,y16_x12,4,0.1427,0.8062,0.1325,2,0.0392
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_06,y26_x7,y12_x12,4,0.155,0.8059,0.1447,2,0.0506
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_07,y26_x7,y21_x7,4,0.1037,0.804,0.0959,3,0.0353
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_08,y16_x2,y2_x16,7,0.0991,0.7954,0.0881,3,0.0301
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_09,y21_x2,y7_x7,3,0.1241,0.7971,0.1136,2,0.0487
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_10,y26_x21,y16_x16,5,0.1181,0.7985,0.1044,2,0.0275
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_11,y21_x26,y26_x12,2,0.1027,0.8093,0.0957,5,0.0278
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_12,y26_x26,y12_x21,1,0.0928,0.8038,0.0838,3,0.0267
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_13,y26_x7,y2_x16,4,0.8974,0.9993,0.8974,4,0.8973
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_14,y26_x7,y7_x16,4,0.1469,0.8092,0.1394,3,0.0493
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_15,y16_x26,y21_x7,6,0.137,0.8045,0.1276,5,0.0445
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_16,y26_x26,y7_x12,1,0.1086,0.8039,0.0996,2,0.0278
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_01,y21_x21,y2_x21,4,0.1063,0.7934,0.0893,5,0.024
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_02,y12_x12,y2_x26,0,0.2954,0.8096,0.2801,2,0.1976
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_03,y7_x12,y2_x2,1,0.2508,0.8122,0.2406,2,0.1762
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_04,y16_x16,y7_x26,3,0.2563,0.8094,0.2441,2,0.1631
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_05,y7_x21,y2_x26,0,0.131,0.8055,0.1248,2,0.0738
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_06,y16_x16,y2_x21,4,0.2375,0.8043,0.2232,2,0.1398
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_07,y7_x12,y12_x2,6,0.2551,0.8115,0.2445,2,0.1665
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_08,y7_x16,y2_x7,5,0.245,0.8108,0.2339,2,0.1632
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_09,y16_x21,y12_x26,7,0.134,0.8013,0.1223,2,0.0545
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_10,y26_x16,y2_x2,1,0.0858,0.7974,0.0747,3,0.0179
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_11,y21_x16,y2_x26,0,0.1389,0.7872,0.1142,5,0.0388
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_12,y21_x16,y2_x21,4,0.1508,0.7898,0.1277,5,0.0526
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_13,y7_x7,y7_x2,2,0.1297,0.804,0.1211,2,0.0497
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_14,y12_x16,y12_x26,7,0.267,0.8161,0.2572,2,0.1747
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_15,y12_x7,y7_x2,2,0.142,0.8119,0.1348,2,0.0659
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_16,y2_x12,y12_x26,7,0.1197,0.7996,0.1106,2,0.0578
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_01,y2_x12,y7_x7,,0.1755,0.8063,0.1665,2,0.093
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_02,y12_x7,y2_x16,,0.1815,0.8102,0.1697,2,0.085
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_03,y7_x21,y7_x7,,0.2369,0.8164,0.2291,2,0.1367
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_04,y12_x7,y21_x12,,0.2285,0.8126,0.2105,2,0.1012
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_05,y16_x7,y12_x16,,0.2392,0.8224,0.2286,2,0.0838
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_06,y12_x12,y12_x16,,0.3605,0.8344,0.3528,2,0.2395
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_07,y21_x12,y12_x7,,0.2106,0.7999,0.1897,2,0.0688
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_08,y2_x12,y16_x16,,0.2059,0.8051,0.1937,2,0.1026
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_09,y2_x12,y7_x12,,0.1997,0.8076,0.1904,2,0.1129
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_10,y12_x16,y16_x16,,0.3065,0.8117,0.2919,2,0.1979
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_11,y16_x21,y16_x7,,0.2464,0.8189,0.2387,2,0.1348
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_12,y16_x21,y2_x16,,0.1682,0.7974,0.1546,2,0.0885
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y16_x16,y16_x12,,0.2959,0.8275,0.2887,2,0.1871
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y16_x7,y12_x7,,0.1978,0.8037,0.1834,2,0.0806
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y7_x16,y16_x7,,0.3122,0.8264,0.301,2,0.1983
cifar10_vgg11_full_dyn_pr0.05_kc8_seed2,cifar10,vgg11,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y7_x12,y16_x16,,0.3242,0.8127,0.3088,2,0.2111
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y10_x2,y18_x10,3,0.16270783847980996,0.14726840855106887,0.023198733174980207,3,0.015439429928741092
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y2_x2,y18_x18,1,0.11108471892319874,0.15368171021377672,0.000791765637371338,1,0.00047505938242280285
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y18_x2,y10_x10,2,0.09034045922406968,0.14924782264449724,0.025098970704671417,2,0.019160728424386382
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y26_x2,y18_x18,0,0.1075217735550277,0.15589865399841646,0.0026920031670625497,3,0.0018210609659540776
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_05,y10_x2,y10_x18,3,0.04703087885985748,0.15186064924782264,0.000791765637371338,1,0.0005542359461599367
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_06,y26_x2,y26_x10,0,0.008630245447347584,0.15676959619952494,0.0007125890736342043,1,0.0006334125098970705
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_07,y18_x2,y26_x18,2,0.01060965954077593,0.1593032462391132,0.0034837688044338875,1,0.0032462391132224862
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_08,y2_x2,y2_x18,1,0.00395882818685669,0.15684877276326206,0.000791765637371338,1,0.000791765637371338
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_09,y26_x2,y2_x18,0,0.004275534441805225,0.156215360253365,0.00023752969121140142,0,7.917656373713381e-05
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_10,y2_x2,y26_x10,1,0.010213776722090262,0.15756136183689629,0.001583531274742676,1,0.0014251781472684087
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_11,y18_x2,y10_x18,2,0.051148060174188444,0.15637371338083927,0.0064924782264449725,2,0.004513064133016627
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_12,y10_x2,y10_x10,3,0.08115597783056215,0.15122723673792557,0.017022961203483768,2,0.013143309580364212
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_13,y18_x2,y26_x10,2,0.010134600158353128,0.15787806809184482,0.002058590657165479,1,0.001979414093428345
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_14,y2_x2,y10_x18,1,0.03752969121140143,0.1557403008709422,0.004433887569279493,1,0.00435471100554236
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_15,y26_x2,y26_x18,0,0.007442596991290578,0.15708630245447347,0.0011876484560570072,1,0.0010292953285827395
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_16,y18_x2,y2_x18,2,0.005225653206650831,0.1577988915281077,0.0018210609659540776,1,0.00166270783847981
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_01,y18_x18,y10_x26,2,0.1058590657165479,0.18749010292953286,0.033570863024544734,2,0.01765637371338084
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_02,y2_x18,y10_x26,2,0.005304829770387965,0.15708630245447347,0.0010292953285827395,1,0.0007125890736342043
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_03,y26_x10,y18_x26,3,0.009738717339667458,0.15811559778305623,0.001979414093428345,1,0.0017418844022169437
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_04,y26_x18,y18_x26,3,0.007046714172604909,0.1585114806017419,0.0022961203483768803,1,0.0019002375296912114
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_05,y18_x10,y18_x26,3,0.05447347585114806,0.15376088677751384,0.006967537608867775,1,0.0030087094220110845
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_06,y2_x10,y2_x26,0,0.0040380047505938245,0.156215360253365,0.00023752969121140142,0,7.917656373713381e-05
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_07,y2_x10,y26_x26,1,0.026128266033254157,0.18044338875692795,0.025098970704671417,1,0.025098970704671417
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_08,y2_x18,y26_x26,1,0.005225653206650831,0.15787806809184482,0.0017418844022169437,1,0.0015043547110055423
