run_name,dataset,model,method,kc,poison_rate,seed,summary_path,checkpoint_path,checkpoint_mb,elapsed_seconds,leakage_metric_version,clean_acc,valid_asr,wrong_asr,single_leak,invalid_leak,csg,valid_asr_c1,valid_asr_c2,valid_asr_c3,valid_asr_c4,valid_asr_c5,valid_asr_c6,valid_asr_c7,valid_asr_c8
gtsrb_resnet18_full_dyn_pr0.01_kc4_seed2,gtsrb,resnet18,full,4,0.01,2,./results/gtsrb_resnet18_full_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.01_kc4_seed2/last.pt,42.76124095916748,320.2499461174011,2,0.9836896278701505,0.9999174328812563,0.0002463054187192118,0.005829374505146477,0.003259435207178675,0.9940880583761099,1.0,0.9999160369437448,1.0,0.9997536945812808,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed0,gtsrb,resnet18,naive_dual,4,0.01,0,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed0/last.pt,42.76124095916748,308.353200674057,2,0.9829770387965162,1.0,0.0,0.461520190023753,0.9098772763262074,0.09012272367379259,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed1,gtsrb,resnet18,naive_dual,4,0.01,1,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed1/last.pt,42.76124095916748,300.69546937942505,2,0.9866191607284244,1.0,0.0,0.4344615993665875,0.8702560042227501,0.12974399577724993,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed2,gtsrb,resnet18,naive_dual,4,0.01,2,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc4_seed2/last.pt,42.76124095916748,298.79037046432495,2,0.9851148060174189,0.9998332047901013,0.0,0.48252177355502773,0.959078912641858,0.04075429214824333,1.0,1.0,0.9995791245791246,0.9997536945812808,,,,
gtsrb_resnet18_single_dyn_pr0.01_kc4_seed0,gtsrb,resnet18,single,4,0.01,0,./results/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed0/last.pt,42.76124095916748,303.7327172756195,2,0.9843230403800475,1.0,0.0,0.9607878068091845,0.9466217999472156,0.03921219319081548,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_single_dyn_pr0.01_kc4_seed1,gtsrb,resnet18,single,4,0.01,1,./results/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed1/last.pt,42.76124095916748,302.34162759780884,2,0.9861441013460016,1.0,0.0,0.9606690419635788,0.9436394827131169,0.03933095803642117,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_single_dyn_pr0.01_kc4_seed2,gtsrb,resnet18,single,4,0.01,2,./results/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc4_seed2/last.pt,42.76124095916748,309.30174827575684,2,0.9828978622327791,1.0,0.0,0.9606096595407759,0.9418975983108999,0.03939034045922407,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed0,gtsrb,resnet18,wo_invalid,4,0.01,0,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed0/last.pt,42.76124095916748,299.5120189189911,2,0.9861441013460016,1.0,0.0,0.0025435471100554237,0.528424386381631,0.47157561361836897,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed1,gtsrb,resnet18,wo_invalid,4,0.01,1,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed1/last.pt,42.76124095916748,297.60551476478577,2,0.9868566904196358,1.0,0.0,0.0025138558986539986,0.3318487727632621,0.6681512272367379,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed2,gtsrb,resnet18,wo_invalid,4,0.01,2,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc4_seed2/last.pt,42.76124095916748,303.1308653354645,2,0.9846397466349961,0.99997947454844,0.0,0.002028899445764054,0.2675640010556875,0.7324154734927526,1.0,1.0,1.0,0.9999178981937603,,,,
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,full,4,0.05,0,./results/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed0/last.pt,42.76130199432373,318.6695055961609,2,0.9864608076009501,1.0,0.0,0.000613618368962787,0.0005278437582475588,0.9993863816310372,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed1,gtsrb,resnet18,full,4,0.05,1,./results/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed1/last.pt,42.76130199432373,322.3302984237671,2,0.9893111638954869,1.0,0.0,0.0005146476642913698,0.00043547110055423594,0.9994853523357087,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_full_dyn_pr0.05_kc4_seed2,gtsrb,resnet18,full,4,0.05,2,./results/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc4_seed2/last.pt,42.76130199432373,316.1602873802185,2,0.9866983372921615,1.0,0.0,0.0006037212984956453,0.0009897070467141725,0.9990102929532858,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,naive_dual,4,0.05,0,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed0/last.pt,42.76124095916748,300.34913444519043,2,0.9836896278701505,0.9999584307773963,0.0,0.48222486144101345,0.9607944048561625,0.0391640259212338,1.0,1.0,0.9999158249158249,0.9999178981937603,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed1,gtsrb,resnet18,naive_dual,4,0.05,1,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed1/last.pt,42.76124095916748,300.2231695652008,2,0.9882818685669041,1.0,0.0,0.4869061757719715,0.9608405911850092,0.039159408814990804,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed2,gtsrb,resnet18,naive_dual,4,0.05,2,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc4_seed2/last.pt,42.76124095916748,310.68746638298035,2,0.9860649247822645,0.9999789562289563,0.0,0.49707046714172604,0.9448667194510425,0.05511223677791377,1.0,1.0,0.9999158249158249,1.0,,,,
gtsrb_resnet18_single_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,single,4,0.05,0,./results/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed0/last.pt,42.76124095916748,322.8929965496063,2,0.9814726840855107,1.0,0.0,0.9605700712589074,0.960477698601214,0.039429928741092635,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_single_dyn_pr0.05_kc4_seed1,gtsrb,resnet18,single,4,0.05,1,./results/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed1/last.pt,42.76124095916748,303.76728892326355,2,0.9855898653998416,1.0,0.0,0.9607878068091845,0.9363882290841911,0.03921219319081548,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_single_dyn_pr0.05_kc4_seed2,gtsrb,resnet18,single,4,0.05,2,./results/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc4_seed2/last.pt,42.76124095916748,303.5346767902374,2,0.9794140934283452,1.0,0.0,0.960124703087886,0.9417524412773819,0.039875296912114,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed0,gtsrb,resnet18,wo_invalid,4,0.05,0,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed0/last.pt,42.76124095916748,305.6661283969879,2,0.9862232779097387,1.0,0.0,0.0005740300870942201,0.6475389284771708,0.35246107152282924,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed1,gtsrb,resnet18,wo_invalid,4,0.05,1,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed1/last.pt,42.76124095916748,308.6305058002472,2,0.9865399841646872,1.0,0.0,0.00043547110055423594,0.33320137239377146,0.6667986276062285,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed2,gtsrb,resnet18,wo_invalid,4,0.05,2,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc4_seed2/last.pt,42.76124095916748,306.37441658973694,2,0.989944576405384,1.0,0.0,0.0003068091844813935,0.30583927157561364,0.6941607284243864,1.0,1.0,1.0,1.0,,,,
gtsrb_resnet18_full_dyn_pr0.01_kc8_seed0,gtsrb,resnet18,full,8,0.01,0,./results/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed0/last.pt,42.76221752166748,461.180447101593,2,0.9861441013460016,0.9781513590362013,0.009857978279030911,0.0058838083927157565,0.00471807487840742,0.9682933807571704,0.9995226730310263,0.9961376994122586,0.9877104377104378,0.9905582922824302,0.9326649958228905,0.9628333333333333,0.9951923076923077,0.9605911330049262
gtsrb_resnet18_full_dyn_pr0.01_kc8_seed1,gtsrb,resnet18,full,8,0.01,1,./results/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed1/last.pt,42.76221752166748,468.61074233055115,2,0.985193982581156,0.9830388699956563,0.002416666666666667,0.0050178147268408555,0.002885702974776609,0.9780210552688154,0.9371519490851233,0.9995801847187238,0.9903198653198653,0.9986042692939244,0.9950710108604846,0.9893333333333333,0.9807692307692307,0.9734811165845648
gtsrb_resnet18_full_dyn_pr0.01_kc8_seed2,gtsrb,resnet18,full,8,0.01,2,./results/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.01_kc8_seed2/last.pt,42.76221752166748,461.1000609397888,2,0.9811559778305622,0.9822027658256545,0.014532019704433498,0.0034441805225653207,0.0022791539418617803,0.967670746121221,0.9953858392999204,0.9998320738874895,0.9928451178451179,0.9913793103448276,0.9633249791144528,0.9956666666666667,0.9509615384615384,0.9682266009852217
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed0,gtsrb,resnet18,naive_dual,8,0.01,0,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed0/last.pt,42.76221752166748,474.87124276161194,2,0.9825019794140935,0.999007868264986,0.0,0.48104216152019,0.9590727858839497,0.03993508238103627,1.0,1.0,0.9994107744107744,0.9997536945812808,0.9992481203007518,0.9969166666666667,0.9992788461538461,0.9974548440065681
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed1,gtsrb,resnet18,naive_dual,8,0.01,1,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed1/last.pt,42.76221752166748,472.83686232566833,2,0.9866191607284244,0.9996364371736522,0.000505050505050505,0.48043844022169435,0.9546021377672209,0.04503429940643133,0.9996022275258553,1.0,0.9985690235690236,1.0,0.9991645781119465,1.0,0.9999198717948717,0.9998357963875205
gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed2,gtsrb,resnet18,naive_dual,8,0.01,2,./results/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.01_kc8_seed2/last.pt,42.76221752166748,466.5438573360443,2,0.9830562153602533,0.9999895833333333,0.0,0.4815766033254157,0.9593400067865626,0.040649576546770705,1.0,1.0,1.0,1.0,1.0,0.9999166666666667,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.01_kc8_seed0,gtsrb,resnet18,single,8,0.01,0,./results/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed0/last.pt,42.76221752166748,464.30911231040955,2,0.9850356294536817,1.0,0.0,0.961728028503563,0.948549372242959,0.03827197149643702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.01_kc8_seed1,gtsrb,resnet18,single,8,0.01,1,./results/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed1/last.pt,42.76221752166748,480.99652338027954,2,0.9854315122723674,1.0,0.0,0.9617824623911322,0.9440151001017985,0.03821753760886781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.01_kc8_seed2,gtsrb,resnet18,single,8,0.01,2,./results/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.01_kc8_seed2/last.pt,42.76221752166748,464.3845205307007,2,0.9836104513064133,1.0,0.0,0.9617428741092636,0.948334464427101,0.038257125890736376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed0,gtsrb,resnet18,wo_invalid,8,0.01,0,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed0/last.pt,42.76221752166748,463.7454574108124,2,0.9846397466349961,0.9986684857749966,0.0008333333333333334,0.009951504354711005,0.35788372356068315,0.6407847622143135,1.0,1.0,0.9994107744107744,1.0,0.9955722639933167,0.9990833333333333,0.9982371794871795,0.9970443349753695
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed1,gtsrb,resnet18,wo_invalid,8,0.01,1,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed1/last.pt,42.76221752166748,463.49762058258057,2,0.9859065716547902,0.9995933291245791,0.002916666666666667,0.010134600158353128,0.32926987897296683,0.6703234501516122,1.0,1.0,0.9996632996632997,1.0,1.0,0.9970833333333333,1.0,1.0
gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed2,gtsrb,resnet18,wo_invalid,8,0.01,2,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.01_kc8_seed2/last.pt,42.76221752166748,454.00573110580444,2,0.9853523357086302,0.9979457455449117,0.0005012531328320802,0.010768012668250199,0.33611158240018096,0.6618341631447306,1.0,1.0,0.9992424242424243,0.9998357963875205,0.9867167919799499,0.9985,0.9995993589743589,0.999671592775041
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed0,gtsrb,resnet18,full,8,0.05,0,./results/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed0/last.pt,42.76221752166748,499.68607449531555,2,0.9865399841646872,1.0,0.0,0.0005888756927949327,0.0007239000113109376,0.999276099988689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,full,8,0.05,1,./results/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1/last.pt,42.76221752166748,505.92603039741516,2,0.9855898653998416,0.9999793206075533,0.0,0.0007472288202692003,0.0009812238434566225,0.9989980967640967,1.0,1.0,1.0,1.0,1.0,0.9999166666666667,1.0,0.9999178981937603
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,full,8,0.05,2,./results/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2/last.pt,42.76221752166748,498.24704694747925,2,0.985193982581156,1.0,0.0,0.0006334125098970705,0.0007691437620178712,0.9992308562379821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed0,gtsrb,resnet18,naive_dual,8,0.05,0,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed0/last.pt,42.76221752166748,452.3904228210449,2,0.9853523357086302,1.0,0.0,0.4830512668250198,0.9609532292727067,0.039046770727293345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,naive_dual,8,0.05,1,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed1/last.pt,42.76221752166748,460.5683288574219,2,0.9820269200316706,0.9999895572263994,0.0,0.4845754156769596,0.9613279040832485,0.03866165314315084,1.0,1.0,1.0,1.0,0.9999164578111946,1.0,1.0,1.0
gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,naive_dual,8,0.05,2,./results/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_naive_dual_dyn_pr0.05_kc8_seed2/last.pt,42.76221752166748,466.1965923309326,2,0.9832937450514647,1.0,0.0,0.5842092240696753,0.9096581269087207,0.09034187309127928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.05_kc8_seed0,gtsrb,resnet18,single,8,0.05,0,./results/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed0/last.pt,42.76221752166748,466.04597067832947,2,0.9829770387965162,1.0,0.0,0.96173792557403,0.9529563963352562,0.03826207442596996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,single,8,0.05,1,./results/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed1/last.pt,42.76221752166748,461.3356204032898,2,0.9862232779097387,1.0,0.0,0.9617478226444972,0.9526608980884516,0.03825217735550279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_single_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,single,8,0.05,2,./results/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_single_dyn_pr0.05_kc8_seed2/last.pt,42.76221752166748,461.1183156967163,2,0.9866983372921615,1.0,0.0,0.96173792557403,0.9477929532858274,0.03826207442596996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed0,gtsrb,resnet18,wo_invalid,8,0.05,0,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed0/last.pt,42.76221752166748,464.4212520122528,2,0.9836896278701505,1.0,0.0,0.0017072446555819478,0.3296403121818799,0.6703596878181202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,wo_invalid,8,0.05,1,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed1/last.pt,42.76221752166748,460.8917624950409,2,0.9885193982581156,1.0,0.0,0.0011480601741884402,0.3230912792670512,0.6769087207329487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,wo_invalid,8,0.05,2,./results/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_resnet18_wo_invalid_dyn_pr0.05_kc8_seed2/last.pt,42.76221752166748,464.05590867996216,2,0.985827395091053,1.0,0.0,0.002023950910530483,0.33898456057007126,0.6610154394299288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_full_dyn_pr0.01_kc4_seed0,gtsrb,vgg11,full,4,0.01,0,./results/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed0/last.pt,35.30502796173096,200.13957333564758,2,0.9684877276326207,0.9974459785731227,0.00015910898965791568,0.008382818685669043,0.003846661388229084,0.9890631598874536,0.9974542561654733,0.9970612930310663,0.997895622895623,0.9973727422003285,,,,
gtsrb_vgg11_full_dyn_pr0.01_kc4_seed1,gtsrb,vgg11,full,4,0.01,1,./results/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed1/last.pt,35.30502796173096,200.578453540802,2,0.9695961995249406,0.9913422913087632,0.001431980906921241,0.010362232779097388,0.004922143045658485,0.9809800585296657,0.9840095465393794,0.9917716204869857,0.9939393939393939,0.9956486042692939,,,,
gtsrb_vgg11_full_dyn_pr0.01_kc4_seed2,gtsrb,vgg11,full,4,0.01,2,./results/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc4_seed2/last.pt,35.30502796173096,202.14247179031372,2,0.9707838479809976,0.9907738080163042,8.417508417508418e-05,0.015043547110055424,0.004130377408287147,0.9757302609062488,0.9948289578361177,0.9875734676742234,0.9961279461279461,0.9845648604269294,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed0,gtsrb,vgg11,naive_dual,4,0.01,0,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed0/last.pt,35.30502796173096,198.30421471595764,2,0.9614410134600159,0.9984339810538577,0.0,0.4813341250989707,0.9584520981789391,0.03998188287491866,0.9993635640413684,0.9988245172124265,0.9992424242424243,0.9963054187192119,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed1,gtsrb,vgg11,naive_dual,4,0.01,1,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed1/last.pt,35.30502796173096,198.10881805419922,2,0.9688836104513064,0.997573137680861,0.0,0.4840657165479018,0.9561823700184745,0.041390767662386474,0.9954653937947494,0.9965575146935348,0.9997474747474747,0.9985221674876847,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed2,gtsrb,vgg11,naive_dual,4,0.01,2,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc4_seed2/last.pt,35.30502796173096,198.0085334777832,2,0.9666666666666667,0.9996879429084751,0.0,0.4819576405384006,0.9595539720242808,0.04013397088419424,0.999920445505171,0.9994122586062133,0.9997474747474747,0.999671592775041,,,,
gtsrb_vgg11_single_dyn_pr0.01_kc4_seed0,gtsrb,vgg11,single,4,0.01,0,./results/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed0/last.pt,35.30502796173096,202.2038402557373,2,0.9655581947743468,1.0,0.0,0.9605799683293745,0.9467999472156242,0.039420031670625466,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_single_dyn_pr0.01_kc4_seed1,gtsrb,vgg11,single,4,0.01,1,./results/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed1/last.pt,35.30502796173096,199.04633951187134,2,0.9668250197941409,1.0,0.0,0.9593032462391132,0.9455067300079176,0.04069675376088677,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_single_dyn_pr0.01_kc4_seed2,gtsrb,vgg11,single,4,0.01,2,./results/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc4_seed2/last.pt,35.30502796173096,200.44296097755432,2,0.9718923198733175,1.0,0.0,0.9604809976247031,0.9397730271839535,0.03951900237529693,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0,gtsrb,vgg11,wo_invalid,4,0.01,0,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed0/last.pt,35.30502796173096,202.9552023410797,2,0.9696753760886777,0.9970017101817991,0.0,0.015221694378463975,0.32789654262338347,0.6691051675584156,0.9992044550517104,0.9971452560873216,0.9946127946127946,0.9970443349753695,,,,
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1,gtsrb,vgg11,wo_invalid,4,0.01,1,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed1/last.pt,35.30502796173096,201.17163133621216,2,0.9701504354711006,0.9958739369747527,0.0,0.01583531274742676,0.1570335180786487,0.838840418896104,0.9953062848050915,0.9945424013434089,0.9987373737373737,0.9949096880131363,,,,
