dataset,model,kc,poison_rate,method,n,clean_acc_mean,clean_acc_std,clean_acc_ci95,clean_acc_mean_pct,clean_acc_std_pct,clean_acc_ci95_pct,valid_asr_mean,valid_asr_std,valid_asr_ci95,valid_asr_mean_pct,valid_asr_std_pct,valid_asr_ci95_pct,wrong_asr_mean,wrong_asr_std,wrong_asr_ci95,wrong_asr_mean_pct,wrong_asr_std_pct,wrong_asr_ci95_pct,single_leak_mean,single_leak_std,single_leak_ci95,single_leak_mean_pct,single_leak_std_pct,single_leak_ci95_pct,invalid_leak_mean,invalid_leak_std,invalid_leak_ci95,invalid_leak_mean_pct,invalid_leak_std_pct,invalid_leak_ci95_pct,csg_mean,csg_std,csg_ci95,csg_mean_pct,csg_std_pct,csg_ci95_pct
cifar10,vgg11,8,0.01,full,3,0.908,0.0020999999999999908,0.005216689194871858,90.8,0.20999999999999908,0.5216689194871859,0.9765833333333332,0.005990025144735932,0.014880047356930862,97.65833333333333,0.5990025144735932,1.4880047356930861,0.03344444444444445,0.006455928465037312,0.016037415364964742,3.344444444444445,0.6455928465037312,1.6037415364964742,0.08753541666666666,0.004232926797244821,0.010515173088509853,8.753541666666665,0.4232926797244821,1.0515173088509853,0.12825416666666667,0.0003312215204032409,0.0008227998698079156,12.825416666666667,0.033122152040324086,0.08227998698079156,0.8483291666666665,0.006241270077805849,0.015504174370079503,84.83291666666665,0.6241270077805848,1.5504174370079502
cifar10,vgg11,8,0.01,naive_dual,3,0.9076333333333334,0.0018448125469362558,0.0045827684191268765,90.76333333333334,0.18448125469362558,0.45827684191268764,0.9971481481481481,0.0012517220648259608,0.0031094499859811,99.71481481481482,0.12517220648259608,0.31094499859811,0.003444444444444445,0.0013877773329774219,0.0034474300084911583,0.3444444444444445,0.13877773329774218,0.34474300084911585,0.5401541666666666,0.025521637062174016,0.06339926109413567,54.01541666666666,2.5521637062174016,6.339926109413567,0.8896000000000001,0.005250962314623083,0.01304411350922556,88.96000000000001,0.5250962314623083,1.3044113509225561,0.1075481481481481,0.006471726026488333,0.016076658683120387,10.75481481481481,0.6471726026488333,1.6076658683120386
cifar10,vgg11,8,0.01,single,3,0.9061333333333333,0.0016165807537309436,0.0040158092145838355,90.61333333333333,0.16165807537309437,0.40158092145838353,0.999962962962963,4.243125643471509e-05,0.00010540508427038865,99.99629629629631,0.004243125643471509,0.010540508427038865,0.00014814814814814815,0.00016972502573910518,0.0004216203370821628,0.014814814814814815,0.016972502573910517,0.04216203370821628,0.8946062499999999,0.00037831864876051926,0.0009397956224797766,89.460625,0.037831864876051925,0.09397956224797765,0.8671994047619048,0.0056037570343172236,0.013920504176957121,86.71994047619049,0.5603757034317224,1.392050417695712,0.10535671296296305,0.0003552117840424826,0.00088239498843123,10.535671296296305,0.03552117840424826,0.088239498843123
cifar10,vgg11,8,0.01,wo_invalid,3,0.9068333333333333,0.0014571661996262593,0.003619801508915633,90.68333333333332,0.14571661996262592,0.36198015089156327,0.9850462962962964,0.0033158201196452058,0.00823695380490092,98.50462962962963,0.3315820119645206,0.823695380490092,0.021370370370370373,0.004025126841546112,0.00999896938203923,2.1370370370370373,0.40251268415461117,0.999896938203923,0.10564791666666666,0.0034940593184480053,0.00867972452037577,10.564791666666666,0.3494059318448005,0.867972452037577,0.40062440476190475,0.014005434592659087,0.034791428242385486,40.062440476190474,1.4005434592659087,3.4791428242385485,0.5844218915343915,0.010749822476908269,0.026704039410513452,58.44218915343915,1.0749822476908268,2.670403941051345
cifar10,vgg11,8,0.05,full,3,0.9047999999999999,0.0018027756377319655,0.004478342947683147,90.47999999999999,0.18027756377319654,0.4478342947683147,0.9989444444444445,0.00027038781019352617,0.000671680556124589,99.89444444444445,0.027038781019352618,0.0671680556124589,0.0015185185185185187,0.00044905020936970895,0.0011155025596066269,0.15185185185185188,0.044905020936970894,0.11155025596066269,0.04728333333333334,0.0011575555692204735,0.0028755274430553395,4.7283333333333335,0.11575555692204735,0.28755274430553396,0.07211190476190477,0.003064253628148143,0.007612027996336846,7.211190476190477,0.3064253628148143,0.7612027996336845,0.9268325396825396,0.00321289671511985,0.007981277894288133,92.68325396825396,0.321289671511985,0.7981277894288134
cifar10,vgg11,8,0.05,naive_dual,3,0.9055333333333334,0.0013203534880225323,0.0032799398925612115,90.55333333333334,0.13203534880225323,0.32799398925612117,0.9992268518518518,0.00015977253635867273,0.0003968969828855061,99.92268518518517,0.015977253635867272,0.03968969828855061,0.0012222222222222222,0.00038490017945975053,0.0009561450510913945,0.12222222222222222,0.03849001794597505,0.09561450510913945,0.5267583333333334,0.023558561784059184,0.058522711764582465,52.675833333333344,2.3558561784059187,5.852271176458246,0.8959738095238095,0.0032896338875239356,0.008171903598157379,89.59738095238095,0.32896338875239356,0.817190359815738,0.10325304232804229,0.0031377010872245636,0.007794481599267683,10.325304232804228,0.31377010872245636,0.7794481599267683
cifar10,vgg11,8,0.05,single,3,0.9072,0.0007000000000000339,0.0017388963982907114,90.72,0.07000000000000339,0.17388963982907113,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990083333333333,0.0003663765424168728,0.000910129785752676,89.90083333333332,0.03663765424168728,0.0910129785752676,0.8887571428571427,0.0018503386686699822,0.004596496066525865,88.87571428571427,0.18503386686699821,0.4596496066525865,0.10099166666666666,0.0003663765424168728,0.000910129785752676,10.099166666666665,0.03663765424168728,0.0910129785752676
cifar10,vgg11,8,0.05,wo_invalid,3,0.9074666666666666,0.0023180451534284678,0.005758343383388295,90.74666666666667,0.23180451534284677,0.5758343383388295,0.9977268518518518,0.0012380862289389472,0.003075576691821657,99.77268518518518,0.12380862289389473,0.3075576691821657,0.003111111111111111,0.0004444444444444446,0.0011040612052638905,0.3111111111111111,0.04444444444444446,0.11040612052638904,0.06963541666666666,0.0016810098961140374,0.004175860076919429,6.963541666666666,0.16810098961140374,0.41758600769194293,0.30564761904761906,0.02863797531058117,0.071140674459865,30.564761904761905,2.863797531058117,7.1140674459865,0.6920792328042328,0.027411481561463384,0.06809389508434087,69.20792328042327,2.7411481561463384,6.809389508434087
cifar100,resnet18,4,0.01,full,3,0.7607333333333334,0.0022722969289539307,0.005644698493721204,76.07333333333334,0.22722969289539308,0.5644698493721204,0.9919696969696968,0.0017046857405795238,0.004234674135015892,99.19696969696969,0.17046857405795238,0.4234674135015892,0.00040404040404040404,0.00026724760717824147,0.0006638798593914748,0.0404040404040404,0.026724760717824148,0.06638798593914748,0.011491666666666669,0.0030512890035742815,0.00757982208351302,1.149166666666667,0.3051289003574281,0.757982208351302,0.006727777777777777,0.0011988806507800575,0.002978184636602521,0.6727777777777777,0.11988806507800574,0.2978184636602521,0.9804780303030304,0.002487233540247306,0.006178630635490979,98.04780303030304,0.2487233540247306,0.6178630635490979
cifar100,resnet18,4,0.01,naive_dual,3,0.7657666666666666,0.002150193789716012,0.005341377480805781,76.57666666666665,0.2150193789716012,0.5341377480805781,0.9981986531986532,0.00022062866030441122,0.0005480719753757526,99.81986531986531,0.022062866030441122,0.054807197537575264,0.00043771043771043773,0.0003085909558892822,0.0007665824310584779,0.04377104377104377,0.03085909558892822,0.07665824310584779,0.47250416666666667,0.005583266479699243,0.013869602817494001,47.250416666666666,0.5583266479699243,1.3869602817494002,0.9078194444444444,0.048994547126676724,0.12170920219208363,90.78194444444443,4.899454712667673,12.170920219208362,0.09037920875420875,0.04883562742352905,0.12131442376433949,9.037920875420875,4.883562742352905,12.131442376433949
cifar100,resnet18,4,0.01,single,3,0.7662,0.0015716233645501677,0.0039041288686938336,76.62,0.15716233645501676,0.39041288686938336,0.9999831649831649,1.4579552252271383e-05,3.621761557166386e-05,99.99831649831648,0.0014579552252271383,0.003621761557166386,3.367003367003367e-05,5.831820900905311e-05,0.00014487046228657492,0.003367003367003367,0.005831820900905311,0.014487046228657492,0.9867458333333333,0.0009291573243177621,0.002308154749573589,98.67458333333333,0.09291573243177621,0.2308154749573589,0.9841916666666667,0.0006491982234520906,0.0016126977893393057,98.41916666666667,0.06491982234520906,0.16126977893393057,0.013237331649831652,0.0009432073858762505,0.002343057037344756,1.3237331649831652,0.09432073858762505,0.23430570373447562
cifar100,resnet18,4,0.01,wo_invalid,3,0.7673666666666666,0.0011676186592091138,0.0029005255443937984,76.73666666666666,0.11676186592091138,0.29005255443937983,0.986473063973064,0.0006711346553965725,0.001667190907195887,98.6473063973064,0.06711346553965725,0.1667190907195887,0.0003367003367003367,0.00015429547794464107,0.0003832912155292389,0.03367003367003367,0.015429547794464107,0.03832912155292389,0.01700833333333333,0.0033709775412086823,0.008373972435894815,1.700833333333333,0.33709775412086823,0.8373972435894815,0.20975000000000002,0.04126832253005257,0.10251619630143478,20.975,4.126832253005257,10.251619630143479,0.7767230639730639,0.040605803322634956,0.10087040735346785,77.67230639730639,4.060580332263496,10.087040735346784
