baseline,dataset,model,kc,poison_rate,seed,baseline_clean_acc_pct,adaptive_clean_acc_pct,clean_acc_adaptive_improvement_pp,baseline_valid_asr_pct,adaptive_valid_asr_pct,valid_asr_adaptive_improvement_pp,baseline_wrong_asr_pct,adaptive_wrong_asr_pct,wrong_asr_adaptive_improvement_pp,baseline_single_leak_pct,adaptive_single_leak_pct,single_leak_adaptive_improvement_pp,baseline_invalid_leak_pct,adaptive_invalid_leak_pct,invalid_leak_adaptive_improvement_pp,baseline_csg_pct,adaptive_csg_pct,csg_adaptive_improvement_pp
naive_dual,cifar100,vgg11,8,0.01,2,68.97,68.11,-0.8599999999999941,99.4141414141414,97.7108585858586,-1.7032828282828039,0.5858585858585859,0.27272727272727276,0.31313131313131315,50.0525,3.7318749999999996,46.320625,81.72607142857143,3.2744642857142856,78.45160714285714,17.688069985569964,93.9789835858586,76.29091360028863
single,cifar100,vgg11,8,0.01,0,68.57,67.5,-1.0699999999999932,99.99368686868686,97.1628787878788,-2.830808080808078,0.0101010101010101,0.393939393939394,-0.38383838383838387,97.67937500000001,4.023125,93.65625,98.73410714285714,3.2557142857142853,95.47839285714286,1.2595797258297292,93.13975378787879,91.88017406204906
single,cifar100,vgg11,8,0.01,1,69.05,67.61,-1.4399999999999968,99.99368686868686,98.62373737373737,-1.3699494949494961,0.0202020202020202,0.393939393939394,-0.37373737373737376,98.125,2.5250000000000004,95.6,98.50017857142858,1.9732142857142858,96.52696428571429,1.4935082972582836,96.09873737373736,94.60522907647908
single,cifar100,vgg11,8,0.01,2,68.83,68.11,-0.7199999999999984,99.99621212121212,97.7108585858586,-2.2853535353535293,0.0101010101010101,0.27272727272727276,-0.26262626262626265,98.07124999999999,3.7318749999999996,94.339375,98.38375,3.2744642857142856,95.10928571428572,1.6124621212121215,93.9789835858586,92.36652146464648
wo_invalid,cifar100,vgg11,8,0.01,0,68.93,67.5,-1.429999999999998,98.63257575757575,97.1628787878788,-1.4696969696969653,0.3434343434343434,0.393939393939394,-0.050505050505050525,3.9981250000000004,4.023125,-0.025000000000000022,57.467321428571424,3.2557142857142853,54.21160714285714,41.16525432900433,93.13975378787879,51.974499458874455
wo_invalid,cifar100,vgg11,8,0.01,1,69.1,67.61,-1.4899999999999913,98.82449494949496,98.62373737373737,-0.200757575757593,0.26262626262626265,0.393939393939394,-0.13131313131313133,3.7387499999999996,2.5250000000000004,1.2137499999999997,48.95982142857142,1.9732142857142858,46.98660714285714,49.86467352092353,96.09873737373736,46.23406385281383
wo_invalid,cifar100,vgg11,8,0.01,2,69.1,68.11,-0.9899999999999909,98.71969696969698,97.7108585858586,-1.008838383838384,0.18181818181818182,0.27272727272727276,-0.09090909090909093,4.460625,3.7318749999999996,0.7287500000000002,42.96178571428572,3.2744642857142856,39.68732142857143,55.757911255411265,93.9789835858586,38.221072330447335
full,cifar100,vgg11,8,0.05,0,68.04,67.31,-0.7299999999999973,99.78661616161617,99.75,-0.03661616161615422,0.0202020202020202,0.050505050505050504,-0.030303030303030304,1.105,1.3025,-0.19749999999999993,1.44875,1.6689285714285715,-0.2201785714285715,98.33786616161616,98.08107142857143,-0.25679473304472955
full,cifar100,vgg11,8,0.05,1,68.24,67.10000000000001,-1.1399999999999966,99.82323232323233,99.76388888888889,-0.059343434343450685,0.0101010101010101,0.050505050505050504,-0.0404040404040404,1.036875,1.183125,-0.14625000000000002,1.3705357142857142,1.5767857142857142,-0.20625000000000002,98.45269660894662,98.18710317460318,-0.2655934343434474
full,cifar100,vgg11,8,0.05,2,67.89,66.93,-0.9599999999999942,99.85732323232324,99.80303030303031,-0.054292929292931724,0.0202020202020202,0.0202020202020202,0.0,1.4200000000000002,1.675,-0.255,1.8755357142857143,2.1860714285714287,-0.31053571428571425,97.98178751803752,97.61695887445889,-0.36482864357864075
naive_dual,cifar100,vgg11,8,0.05,0,68.74,67.31,-1.429999999999998,99.9709595959596,99.75,-0.22095959595959114,0.030303030303030304,0.050505050505050504,-0.0202020202020202,50.06375,1.3025,48.76125,98.61089285714286,1.6689285714285715,96.94196428571429,1.3600667388167342,98.08107142857143,96.7210046897547
naive_dual,cifar100,vgg11,8,0.05,1,69.16,67.10000000000001,-2.059999999999995,99.96338383838383,99.76388888888889,-0.1994949494949494,0.0404040404040404,0.050505050505050504,-0.0101010101010101,49.865625,1.183125,48.6825,96.88571428571429,1.5767857142857142,95.30892857142858,3.0776695526695486,98.18710317460318,95.10943362193362
naive_dual,cifar100,vgg11,8,0.05,2,69.02000000000001,66.93,-2.090000000000003,99.97222222222223,99.80303030303031,-0.16919191919192444,0.0202020202020202,0.0202020202020202,0.0,51.04625,1.675,49.37125,96.2775,2.1860714285714287,94.09142857142858,3.6947222222222242,97.61695887445889,93.92223665223666
single,cifar100,vgg11,8,0.05,0,68.77,67.31,-1.4599999999999946,100.0,99.75,-0.24999999999999467,0.0,0.050505050505050504,-0.050505050505050504,98.855,1.3025,97.55250000000001,98.89839285714285,1.6689285714285715,97.22946428571429,1.1016071428571417,98.08107142857143,96.97946428571429
single,cifar100,vgg11,8,0.05,1,68.72,67.10000000000001,-1.6199999999999992,100.0,99.76388888888889,-0.2361111111111147,0.0,0.050505050505050504,-0.050505050505050504,98.908125,1.183125,97.72500000000001,98.94196428571429,1.5767857142857142,97.36517857142857,1.05803571428571,98.18710317460318,97.12906746031746
single,cifar100,vgg11,8,0.05,2,69.24,66.93,-2.310000000000001,100.0,99.80303030303031,-0.19696969696969546,0.0,0.0202020202020202,-0.0202020202020202,98.86749999999999,1.675,97.1925,98.82410714285714,2.1860714285714287,96.63803571428572,1.132500000000003,97.61695887445889,96.48445887445888
wo_invalid,cifar100,vgg11,8,0.05,0,69.31,67.31,-2.0000000000000018,99.91919191919193,99.75,-0.16919191919192444,0.0404040404040404,0.050505050505050504,-0.0101010101010101,1.4925000000000002,1.3025,0.19000000000000006,33.43678571428572,1.6689285714285715,31.767857142857142,66.48240620490623,98.08107142857143,31.59866522366521
wo_invalid,cifar100,vgg11,8,0.05,1,68.71000000000001,67.10000000000001,-1.6100000000000003,99.92929292929293,99.76388888888889,-0.1654040404040491,0.0101010101010101,0.050505050505050504,-0.0404040404040404,1.55,1.183125,0.366875,25.415714285714287,1.5767857142857142,23.83892857142857,74.51357864357865,98.18710317460318,23.673524531024526
wo_invalid,cifar100,vgg11,8,0.05,2,68.76,66.93,-1.8299999999999983,99.89646464646465,99.80303030303031,-0.09343434343433987,0.030303030303030304,0.0202020202020202,0.0101010101010101,1.654375,1.675,-0.020625000000000157,28.771964285714287,2.1860714285714287,26.585892857142856,71.12450036075035,97.61695887445889,26.492458513708527
full,gtsrb,resnet18,4,0.01,0,98.47189231987332,98.18685669041963,-0.2850356294536893,99.99368686868686,99.99158249158249,-0.0021043771043838255,0.0,0.0,0.0,0.5393903404592241,0.4691211401425178,0.07026920031670625,0.34441805225653205,0.11150699392979678,0.23291105832673528,99.45429652822764,99.52246135143997,0.06816482321232442
full,gtsrb,resnet18,4,0.01,1,98.72525732383215,98.65399841646872,-0.0712589073634251,99.99579124579124,99.93396633276552,-0.06182491302572091,0.0,0.04208754208754208,-0.04208754208754208,0.3315518606492478,0.36322248614410135,-0.03167062549485353,0.20651887041435738,0.12008445500131962,0.08643441541303774,99.664239385142,99.57074384662143,-0.09349553852057157
full,gtsrb,resnet18,4,0.01,2,98.36896278701505,98.40063341250989,0.03167062549485067,99.99174328812563,99.98347597485528,-0.008267313270349241,0.02463054187192118,0.016835016835016835,0.007795525036904344,0.5829374505146476,0.5314726840855106,0.05146476642913702,0.3259435207178675,0.17418844022169439,0.15175508049617312,99.408805837611,99.45200329076978,0.043197453158783095
naive_dual,gtsrb,resnet18,4,0.01,0,98.29770387965162,98.18685669041963,-0.11084718923198844,100.0,99.99158249158249,-0.008417508417513098,0.0,0.0,0.0,46.1520190023753,0.4691211401425178,45.68289786223278,90.98772763262075,0.11150699392979678,90.87622063869094,9.012272367379259,99.52246135143997,90.51018898406072
naive_dual,gtsrb,resnet18,4,0.01,1,98.66191607284243,98.65399841646872,-0.007917656373712667,100.0,99.93396633276552,-0.06603366723447746,0.0,0.04208754208754208,-0.04208754208754208,43.44615993665875,0.36322248614410135,43.08293745051465,87.025600422275,0.12008445500131962,86.90551596727369,12.974399577724993,99.57074384662143,86.59634426889643
naive_dual,gtsrb,resnet18,4,0.01,2,98.51148060174188,98.40063341250989,-0.11084718923198844,99.98332047901013,99.98347597485528,0.00015549584515550663,0.0,0.016835016835016835,-0.016835016835016835,48.25217735550277,0.5314726840855106,47.720704671417266,95.90789126418579,0.17418844022169439,95.73370282396411,4.075429214824333,99.45200329076978,95.37657407594544
single,gtsrb,resnet18,4,0.01,0,98.43230403800474,98.18685669041963,-0.24544734758511488,100.0,99.99158249158249,-0.008417508417513098,0.0,0.0,0.0,96.07878068091846,0.4691211401425178,95.60965954077594,94.66217999472157,0.11150699392979678,94.55067300079176,3.921219319081548,99.52246135143997,95.60124203235843
single,gtsrb,resnet18,4,0.01,1,98.61441013460016,98.65399841646872,0.039588281868563335,100.0,99.93396633276552,-0.06603366723447746,0.0,0.04208754208754208,-0.04208754208754208,96.06690419635788,0.36322248614410135,95.70368171021379,94.3639482713117,0.12008445500131962,94.24386381631037,3.933095803642117,99.57074384662143,95.63764804297931
single,gtsrb,resnet18,4,0.01,2,98.28978622327791,98.40063341250989,0.11084718923198844,100.0,99.98347597485528,-0.016524025144715182,0.0,0.016835016835016835,-0.016835016835016835,96.06096595407759,0.5314726840855106,95.52949326999209,94.18975983108999,0.17418844022169439,94.0155713908683,3.939034045922407,99.45200329076978,95.51296924484737
wo_invalid,gtsrb,resnet18,4,0.01,0,98.61441013460016,98.18685669041963,-0.42755344418052843,100.0,99.99158249158249,-0.008417508417513098,0.0,0.0,0.0,0.25435471100554236,0.4691211401425178,-0.21476642913697547,52.8424386381631,0.11150699392979678,52.7309316442333,47.1575613618369,99.52246135143997,52.364899989603074
wo_invalid,gtsrb,resnet18,4,0.01,1,98.68566904196358,98.65399841646872,-0.03167062549485067,100.0,99.93396633276552,-0.06603366723447746,0.0,0.04208754208754208,-0.04208754208754208,0.2513855898653999,0.36322248614410135,-0.11183689627870148,33.184877276326205,0.12008445500131962,33.06479282132489,66.8151227236738,99.57074384662143,32.75562112294763
wo_invalid,gtsrb,resnet18,4,0.01,2,98.46397466349961,98.40063341250989,-0.06334125098971244,99.99794745484401,99.98347597485528,-0.014471479988720226,0.0,0.016835016835016835,-0.016835016835016835,0.20288994457640538,0.5314726840855106,-0.32858273950910527,26.75640010556875,0.17418844022169439,26.582211665347057,73.24154734927527,99.45200329076978,26.210455941494516
full,gtsrb,resnet18,4,0.05,0,98.64608076009502,98.62232779097387,-0.023752969121138,100.0,100.0,0.0,0.0,0.0,0.0,0.0613618368962787,0.02573238321456849,0.03562945368171021,0.052784375824755876,0.021773555027711798,0.03101082079704408,99.93863816310372,99.97426761678543,0.035629453681707
full,gtsrb,resnet18,4,0.05,1,98.93111638954869,98.79651623119557,-0.13460015835312644,100.0,100.0,0.0,0.0,0.0,0.0,0.05146476642913698,0.020783847980997625,0.03068091844813935,0.043547110055423596,0.021773555027711798,0.021773555027711798,99.94853523357087,99.97822644497228,0.02969121140141695
full,gtsrb,resnet18,4,0.05,2,98.66983372921615,98.78068091844814,0.11084718923198844,100.0,99.99579124579124,-0.004208754208756549,0.0,0.0,0.0,0.060372129849564526,0.0395882818685669,0.020783847980997628,0.09897070467141725,0.04024808656637635,0.0587226181050409,99.90102929532858,99.95554315922487,0.05451386389628832
naive_dual,gtsrb,resnet18,4,0.05,0,98.36896278701505,98.62232779097387,0.25336500395882755,99.99584307773964,100.0,0.004156922260367679,0.0,0.0,0.0,48.222486144101346,0.02573238321456849,48.19675376088678,96.07944048561625,0.021773555027711798,96.05766693058854,3.9164025921233803,99.97426761678543,96.05786502466205
naive_dual,gtsrb,resnet18,4,0.05,1,98.82818685669041,98.79651623119557,-0.03167062549485067,100.0,100.0,0.0,0.0,0.0,0.0,48.690617577197145,0.020783847980997625,48.66983372921615,96.08405911850092,0.021773555027711798,96.06228556347321,3.9159408814990804,99.97822644497228,96.06228556347321
naive_dual,gtsrb,resnet18,4,0.05,2,98.60649247822644,98.78068091844814,0.17418844022168978,99.99789562289563,99.99579124579124,-0.0021043771043838255,0.0,0.0,0.0,49.707046714172606,0.0395882818685669,49.66745843230404,94.48667194510425,0.04024808656637635,94.44642385853787,5.511223677791377,99.95554315922487,94.4443194814335
single,gtsrb,resnet18,4,0.05,0,98.14726840855107,98.62232779097387,0.47505938242280443,100.0,100.0,0.0,0.0,0.0,0.0,96.05700712589073,0.02573238321456849,96.03127474267616,96.0477698601214,0.021773555027711798,96.02599630509368,3.9429928741092635,99.97426761678543,96.03127474267616
single,gtsrb,resnet18,4,0.05,1,98.55898653998416,98.79651623119557,0.23752969121140222,100.0,100.0,0.0,0.0,0.0,0.0,96.07878068091846,0.020783847980997625,96.05799683293745,93.6388229084191,0.021773555027711798,93.6170493533914,3.921219319081548,99.97822644497228,96.05700712589073
single,gtsrb,resnet18,4,0.05,2,97.94140934283452,98.78068091844814,0.8392715756136204,100.0,99.99579124579124,-0.004208754208756549,0.0,0.0,0.0,96.0124703087886,0.0395882818685669,95.97288202692003,94.17524412773818,0.04024808656637635,94.13499604117182,3.9875296912114,99.95554315922487,95.96801346801347
wo_invalid,gtsrb,resnet18,4,0.05,0,98.62232779097387,98.62232779097387,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.057403008709422006,0.02573238321456849,0.03167062549485352,64.75389284771708,0.021773555027711798,64.73211929268936,35.246107152282924,99.97426761678543,64.72816046450251
wo_invalid,gtsrb,resnet18,4,0.05,1,98.65399841646872,98.79651623119557,0.1425178147268391,100.0,100.0,0.0,0.0,0.0,0.0,0.043547110055423596,0.020783847980997625,0.022763262074425968,33.320137239377146,0.021773555027711798,33.29836368434943,66.67986276062285,99.97822644497228,33.29836368434943
wo_invalid,gtsrb,resnet18,4,0.05,2,98.9944576405384,98.78068091844814,-0.21377672209026422,100.0,99.99579124579124,-0.004208754208756549,0.0,0.0,0.0,0.03068091844813935,0.0395882818685669,-0.008907363420427552,30.583927157561362,0.04024808656637635,30.54367907099499,69.41607284243864,99.95554315922487,30.539470316786232
full,gtsrb,resnet18,8,0.01,0,98.61441013460016,98.63024544734759,0.015835312747425334,97.81513590362013,98.97970350547483,1.1645676018546935,0.9857978279030911,0.7936507936507936,0.1921470342522975,0.5883808392715757,0.6106492478226445,-0.02226840855106887,0.471807487840742,0.4221807487840742,0.049626739056667785,96.82933807571705,98.18605271182403,1.3567146361069926
full,gtsrb,resnet18,8,0.01,1,98.5193982581156,98.31353919239905,-0.20585906571655155,98.30388699956562,98.84172695451166,0.5378399549460289,0.24166666666666667,0.075,0.16666666666666669,0.5017814726840856,0.33353127474267613,0.16825019794140939,0.2885702974776609,0.2324397692568714,0.05613052822078948,97.80210552688155,98.50819567976899,0.7060901528874397
full,gtsrb,resnet18,8,0.01,2,98.11559778305622,98.24228028503563,0.12668250197941378,98.22027658256545,98.98191818708646,0.7616416045210128,1.4532019704433499,0.08210180623973727,1.3711001642036125,0.34441805225653205,0.5111836896278701,-0.16676563737133807,0.22791539418617804,0.34074199751159373,-0.11282660332541569,96.7670746121221,98.4707344974586,1.7036598853364948
naive_dual,gtsrb,resnet18,8,0.01,0,98.25019794140934,98.63024544734759,0.3800475059382413,99.9007868264986,98.97970350547483,-0.9210833210237745,0.0,0.7936507936507936,-0.7936507936507936,48.104216152019,0.6106492478226445,47.49356690419636,95.90727858839497,0.4221807487840742,95.4850978396109,3.993508238103627,98.18605271182403,94.1925444737204
naive_dual,gtsrb,resnet18,8,0.01,1,98.66191607284243,98.31353919239905,-0.34837688044339066,99.96364371736523,98.84172695451166,-1.1219167628535698,0.050505050505050504,0.075,-0.024494949494949497,48.04384402216944,0.33353127474267613,47.710312747426755,95.46021377672209,0.2324397692568714,95.22777400746521,4.503429940643134,98.50819567976899,94.00476573912584
naive_dual,gtsrb,resnet18,8,0.01,2,98.30562153602533,98.24228028503563,-0.06334125098970134,99.99895833333333,98.98191818708646,-1.0170401462468726,0.0,0.08210180623973727,-0.08210180623973727,48.15766033254157,0.5111836896278701,47.6464766429137,95.93400067865626,0.34074199751159373,95.59325868114466,4.0649576546770705,98.4707344974586,94.40577684278152
single,gtsrb,resnet18,8,0.01,0,98.50356294536817,98.63024544734759,0.12668250197941378,100.0,98.97970350547483,-1.0202964945251747,0.0,0.7936507936507936,-0.7936507936507936,96.1728028503563,0.6106492478226445,95.56215360253366,94.8549372242959,0.4221807487840742,94.43275647551182,3.827197149643702,98.18605271182403,94.35885556218034
single,gtsrb,resnet18,8,0.01,1,98.54315122723673,98.31353919239905,-0.22961203483768955,100.0,98.84172695451166,-1.158273045488345,0.0,0.075,-0.075,96.17824623911322,0.33353127474267613,95.84471496437055,94.40151001017985,0.2324397692568714,94.16907024092296,3.8217537608867813,98.50819567976899,94.6864419188822
single,gtsrb,resnet18,8,0.01,2,98.36104513064133,98.24228028503563,-0.11876484560570111,100.0,98.98191818708646,-1.0180818129135405,0.0,0.08210180623973727,-0.08210180623973727,96.17428741092637,0.5111836896278701,95.6631037212985,94.8334464427101,0.34074199751159373,94.49270444519851,3.8257125890736376,98.4707344974586,94.64502190838495
wo_invalid,gtsrb,resnet18,8,0.01,0,98.46397466349961,98.63024544734759,0.1662707838479771,99.86684857749965,98.97970350547483,-0.8871450720248308,0.08333333333333334,0.7936507936507936,-0.7103174603174602,0.9951504354711005,0.6106492478226445,0.384501187648456,35.788372356068315,0.4221807487840742,35.36619160728424,64.07847622143134,98.18605271182403,34.10757649039269
wo_invalid,gtsrb,resnet18,8,0.01,1,98.59065716547903,98.31353919239905,-0.27711797307997665,99.95933291245791,98.84172695451166,-1.117605957946255,0.2916666666666667,0.075,0.21666666666666665,1.0134600158353129,0.33353127474267613,0.6799287410926367,32.926987897296684,0.2324397692568714,32.69454812803981,67.03234501516123,98.50819567976899,31.475850664607762
wo_invalid,gtsrb,resnet18,8,0.01,2,98.53523357086303,98.24228028503563,-0.2929532858273909,99.79457455449116,98.98191818708646,-0.8126563674047071,0.05012531328320802,0.08210180623973727,-0.031976492956529254,1.07680126682502,0.5111836896278701,0.5656175771971498,33.6111582400181,0.34074199751159373,33.2704162425065,66.18341631447306,98.4707344974586,32.28731818298552
full,gtsrb,resnet18,8,0.05,0,98.65399841646872,98.5827395091053,-0.0712589073634251,100.0,100.0,0.0,0.0,0.0,0.0,0.058887569279493276,0.10144497228820269,-0.04255740300870942,0.07239000113109376,0.13629679900463748,-0.06390679787354372,99.9276099988689,99.86370320099536,-0.06390679787354747
full,gtsrb,resnet18,8,0.05,1,98.55898653998416,98.77276326207442,0.21377672209026422,99.99793206075533,100.0,0.0020679392446654177,0.0,0.0,0.0,0.07472288202692003,0.06631037212984955,0.008412509897070469,0.09812238434566226,0.09741545074086642,0.0007069336047958296,99.89980967640967,99.90258454925913,0.00277487284946476
full,gtsrb,resnet18,8,0.05,2,98.5193982581156,98.86777513855898,0.34837688044339066,100.0,100.0,0.0,0.0,0.0,0.0,0.06334125098970705,0.06730007917656375,-0.003958828186856691,0.07691437620178712,0.08610451306413301,-0.009190136862345894,99.92308562379822,99.91389548693587,-0.009190136862347043
naive_dual,gtsrb,resnet18,8,0.05,0,98.53523357086303,98.5827395091053,0.047505938242276,100.0,100.0,0.0,0.0,0.0,0.0,48.30512668250198,0.10144497228820269,48.20368171021378,96.09532292727067,0.13629679900463748,95.95902612826602,3.9046770727293345,99.86370320099536,95.95902612826602
naive_dual,gtsrb,resnet18,8,0.05,1,98.20269200316706,98.77276326207442,0.5700712589073675,99.99895572263993,100.0,0.0010442773600627397,0.0,0.0,0.0,48.45754156769596,0.06631037212984955,48.39123119556611,96.13279040832485,0.09741545074086642,96.03537495758398,3.8661653143150843,99.90258454925913,96.03641923494405
naive_dual,gtsrb,resnet18,8,0.05,2,98.32937450514648,98.86777513855898,0.5384006334125169,100.0,100.0,0.0,0.0,0.0,0.0,58.420922406967534,0.06730007917656375,58.353622327790966,90.96581269087207,0.08610451306413301,90.87970817780794,9.034187309127928,99.91389548693587,90.87970817780794
single,gtsrb,resnet18,8,0.05,0,98.29770387965162,98.5827395091053,0.2850356294536782,100.0,100.0,0.0,0.0,0.0,0.0,96.173792557403,0.10144497228820269,96.0723475851148,95.29563963352562,0.13629679900463748,95.15934283452097,3.826207442596996,99.86370320099536,96.03749575839836
single,gtsrb,resnet18,8,0.05,1,98.62232779097387,98.77276326207442,0.15043547110055178,100.0,100.0,0.0,0.0,0.0,0.0,96.17478226444972,0.06631037212984955,96.10847189231987,95.26608980884515,0.09741545074086642,95.16867435810428,3.825217735550279,99.90258454925913,96.07736681370885
single,gtsrb,resnet18,8,0.05,2,98.66983372921615,98.86777513855898,0.19794140934283888,100.0,100.0,0.0,0.0,0.0,0.0,96.173792557403,0.06730007917656375,96.10649247822643,94.77929532858273,0.08610451306413301,94.6931908155186,3.826207442596996,99.91389548693587,96.08768804433888
wo_invalid,gtsrb,resnet18,8,0.05,0,98.36896278701505,98.5827395091053,0.2137767220902531,100.0,100.0,0.0,0.0,0.0,0.0,0.1707244655581948,0.10144497228820269,0.06927949326999208,32.96403121818799,0.13629679900463748,32.82773441918335,67.03596878181202,99.86370320099536,32.827734419183344
wo_invalid,gtsrb,resnet18,8,0.05,1,98.85193982581157,98.77276326207442,-0.07917656373713777,100.0,100.0,0.0,0.0,0.0,0.0,0.11480601741884401,0.06631037212984955,0.04849564528899446,32.30912792670512,0.09741545074086642,32.211712475964255,67.69087207329487,99.90258454925913,32.21171247596426
wo_invalid,gtsrb,resnet18,8,0.05,2,98.5827395091053,98.86777513855898,0.2850356294536893,100.0,100.0,0.0,0.0,0.0,0.0,0.20239509105304831,0.06730007917656375,0.13509501187648457,33.898456057007124,0.08610451306413301,33.812351543942995,66.10154394299288,99.91389548693587,33.81235154394299
full,gtsrb,vgg11,4,0.01,0,96.84877276326208,96.62707838479811,-0.22169437846396578,99.74459785731227,99.48556632202656,-0.2590315352857031,0.015910898965791568,0.0477326968973747,-0.03182179793158313,0.8382818685669042,1.0302850356294535,-0.19200316706254936,0.3846661388229084,0.5106888361045131,-0.12602269728160467,98.90631598874536,98.45528128639711,-0.45103470234825194
full,gtsrb,vgg11,4,0.01,1,96.95961995249405,96.72209026128266,-0.23752969121140222,99.13422913087632,99.05326475083926,-0.08096438003705186,0.1431980906921241,0.13524264120922833,0.00795544948289579,1.036223277909739,1.5756136183689626,-0.5393903404592238,0.4922143045658485,0.40446027975719184,0.08775402480865666,98.09800585296658,97.4776511324703,-0.6203547204962745
full,gtsrb,vgg11,4,0.01,2,97.07838479809976,97.21298495645289,0.13460015835312644,99.07738080163043,99.0401753952132,-0.03720540641721781,0.008417508417508417,0.016835016835016835,-0.008417508417508417,1.5043547110055424,0.9610055423594616,0.5433491686460808,0.41303774082871475,0.33320137239377146,0.0798363684349433,97.57302609062488,98.07916985285374,0.5061437622288611
naive_dual,gtsrb,vgg11,4,0.01,0,96.14410134600159,96.62707838479811,0.4829770387965171,99.84339810538577,99.48556632202656,-0.3578317833592082,0.0,0.0477326968973747,-0.0477326968973747,48.13341250989707,1.0302850356294535,47.10312747426762,95.8452098178939,0.5106888361045131,95.3345209817894,3.998188287491866,98.45528128639711,94.45709299890524
naive_dual,gtsrb,vgg11,4,0.01,1,96.88836104513065,96.72209026128266,-0.1662707838479882,99.75731376808609,99.05326475083926,-0.7040490172468328,0.0,0.13524264120922833,-0.13524264120922833,48.406571654790184,1.5756136183689626,46.830958036421215,95.61823700184745,0.40446027975719184,95.21377672209026,4.139076766238647,97.4776511324703,93.33857436623165
naive_dual,gtsrb,vgg11,4,0.01,2,96.66666666666667,97.21298495645289,0.5463182897862184,99.96879429084751,99.0401753952132,-0.9286188956343033,0.0,0.016835016835016835,-0.016835016835016835,48.195764053840065,0.9610055423594616,47.2347585114806,95.95539720242809,0.33320137239377146,95.6221958300343,4.013397088419424,98.07916985285374,94.06577276443431
single,gtsrb,vgg11,4,0.01,0,96.55581947743468,96.62707838479811,0.0712589073634251,100.0,99.48556632202656,-0.514433677973436,0.0,0.0477326968973747,-0.0477326968973747,96.05799683293745,1.0302850356294535,95.027711797308,94.67999472156242,0.5106888361045131,94.16930588545792,3.9420031670625466,98.45528128639711,94.51327811933456
single,gtsrb,vgg11,4,0.01,1,96.6825019794141,96.72209026128266,0.039588281868563335,100.0,99.05326475083926,-0.946735249160735,0.0,0.13524264120922833,-0.13524264120922833,95.93032462391132,1.5756136183689626,94.35471100554236,94.55067300079176,0.40446027975719184,94.14621272103457,4.069675376088677,97.4776511324703,93.40797575638162
single,gtsrb,vgg11,4,0.01,2,97.18923198733175,97.21298495645289,0.023752969121138,100.0,99.0401753952132,-0.9598246047867964,0.0,0.016835016835016835,-0.016835016835016835,96.0480997624703,0.9610055423594616,95.08709422011084,93.97730271839535,0.33320137239377146,93.64410134600158,3.951900237529693,98.07916985285374,94.12726961532405
wo_invalid,gtsrb,vgg11,4,0.01,0,96.96753760886777,96.62707838479811,-0.3404592240696669,99.7001710181799,99.48556632202656,-0.2146046961533421,0.0,0.0477326968973747,-0.0477326968973747,1.5221694378463975,1.0302850356294535,0.49188440221694385,32.789654262338345,0.5106888361045131,32.27896542623384,66.91051675584157,98.45528128639711,31.544764530555547
wo_invalid,gtsrb,vgg11,4,0.01,1,97.01504354711005,96.72209026128266,-0.292953285827402,99.58739369747526,99.05326475083926,-0.5341289466360033,0.0,0.13524264120922833,-0.13524264120922833,1.583531274742676,1.5756136183689626,0.007917656373713361,15.703351807864872,0.40446027975719184,15.29889152810768,83.8840418896104,97.4776511324703,13.593609242859905
wo_invalid,gtsrb,vgg11,4,0.01,2,97.09422011084719,97.21298495645289,0.11876484560570111,99.76560173361918,99.0401753952132,-0.7254263384059767,0.0,0.016835016835016835,-0.016835016835016835,1.232185273159145,0.9610055423594616,0.2711797307996833,18.870414357350224,0.33320137239377146,18.537212984956454,80.89518737626895,98.07916985285374,17.18398247658479
full,gtsrb,vgg11,4,0.05,0,96.84877276326208,97.11005542359462,0.2612826603325513,100.0,99.995894909688,-0.004105090311989912,0.0,0.016420361247947456,-0.016420361247947456,0.2246634996041172,0.16330166270783847,0.0613618368962787,0.2903140670361573,0.15901293217207707,0.1313011348640802,99.70968593296384,99.83259324698017,0.12290731401632948
full,gtsrb,vgg11,4,0.05,1,96.99920823436263,97.06254948535233,0.06334125098970134,100.0,100.0,0.0,0.0,0.0,0.0,0.1623119556611243,0.09699129057798891,0.0653206650831354,0.23357086302454474,0.1623119556611243,0.07125890736342044,99.76642913697546,99.83768804433888,0.0712589073634251
full,gtsrb,vgg11,4,0.05,2,96.88836104513065,97.20506730007918,0.3167062549485289,100.0,100.0,0.0,0.0,0.0,0.0,0.16528107680126683,0.19893111638954872,-0.033650039588281895,0.25006598046978096,0.2566640274478754,-0.006598046978094482,99.74993401953022,99.74333597255213,-0.0065980469780901885
naive_dual,gtsrb,vgg11,4,0.05,0,96.64291369754552,97.11005542359462,0.46714172604909177,100.0,99.995894909688,-0.004105090311989912,0.0,0.016420361247947456,-0.016420361247947456,48.61539984164687,0.16330166270783847,48.45209817893903,96.03127474267616,0.15901293217207707,95.87226181050409,3.968725257323835,99.83259324698017,95.86386798965634
naive_dual,gtsrb,vgg11,4,0.05,1,96.64291369754552,97.06254948535233,0.41963578780680466,100.0,100.0,0.0,0.0,0.0,0.0,48.2333729216152,0.09699129057798891,48.13638163103721,96.07878068091846,0.1623119556611243,95.91646872525733,3.921219319081548,99.83768804433888,95.91646872525733
